source_index,OG_sent,simple_sent(prompt1),simple_sent(prompt2),Prompt1,Prompt2,Model
5508,"Many settled in the new free colony of Victoria, to the disgust of the free settlers in towns such as Melbourne.",Many settled in the new free colony of Victoria.,"Many people settled in Victoria, which made the free settlers in Melbourne angry.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
130303,The program still aired on Thursdays in Canada on the Score.,The program still aired on Thursdays in Canada.,The program still aired on Thursdays in Canada on the Score.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
81291,"They are aromatic, with erect branched stems up to 60 cm long covered with fine hairs at the tips.",They are aromatic with erect branched stems.,These plants have stems up to 60 cm long with fine hairs.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
95892,"Death Magnetic debuted at number one in the United States selling 490,000 units with Metallica becoming the first band to have five consecutive studio albums debut at number one in the history of the Billboard 200. After a week of its release, Death Magnetic remained at number one on the Billboard 200, the European album chart, and became the fastest selling album in Australia for 2008.",Death Magnetic debuted at number one in the United States.,"Death Magnetic was the number one album in the US, selling 490,000 units.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
95453,The first Duke Nukem 3D port was from icculus.org.,The first Duke Nukem 3D port was from icculus.org.,The first Duke Nukem 3D port was made by icculus.org.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
47554,"to his publisher, who replied with a single' ! ' .",The publisher replied with a single '!' .,He sent a message to his publisher with just one word.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
105892,The full text of the report is available through several websites.,The full text of the report is available online.,The full report is available on several websites.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
11233,The key problems of complex systems are difficulties with their formal modeling and simulation.,Complex systems have difficulties with formal modeling and simulation.,Complex systems are hard to model and simulate.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
165876,Mirza lost in the first round of the MPS Group Championships but won the doubles title with Chuang.,Mirza won the doubles title with Chuang.,Mirza lost in the first round but won the doubles title with Chuang.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
96287,He was born into slavery; his parents were owned by Edward B. Dudley the Governor of North Carolina from 1836 to 1841.,He was born into slavery in North Carolina.,"He was born into slavery, and his parents were owned by the Governor of North Carolina.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
