source_index,OG_sent,simple_sent(prompt1),simple_sent(prompt2),Prompt1,Prompt2,Model
1794,"For example, the ""Do not steal"" may be loosely matched to ""Concern of everyone about the preservation and multiplication of the common wealth"" .","For example, ""Do not steal"" might relate to everyone's worry about protecting shared resources.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
5097,Some reduction in numbers occurred because of habitat loss when the Europeans started settling further inland.,Some animal numbers decreased due to habitat loss when Europeans moved further inland.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
3100,Both the Shanghai Stock Exchange and the Shenzhen Stock Exchange suspended trading of companies based in southwestern China.,Both the Shanghai and Shenzhen Stock Exchanges stopped trading companies from southwestern China.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
96527,"In Japan, China, Taiwan and some Southeast Asian countries, including Thailand and Malaysia, peas are roasted and salted, and eaten as snacks.","In Japan, China, Taiwan, and some Southeast Asian countries, like Thailand and Malaysia, people roast and salt peas to eat as snacks.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
167604,"In 1783, according to family tradition, Jane and Cassandra were sent to Oxford to be educated by Mrs. Ann Cawley and they moved with her to Southampton later in the year.","In 1783, Jane and Cassandra were sent to Oxford to be taught by Mrs. Ann Cawley and later moved to Southampton.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
12104,"The word laser started as an acronym for ""light amplification by stimulated emission of radiation"" ; in modern usage ""light"" broadly denotes electromagnetic radiation of any frequency, not only visible light, hence infrared laser, ultraviolet laser, X-ray laser, and so on.","The word laser means ""light amplification by stimulated emission of radiation,"" and now it includes all types of light, not just what we see.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
55055,"Use the arguments n1, n2, n3, etc. to specify items that should not be linked.","Use arguments n1, n2, n3, etc., to choose items that should not be connected.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
8580,"Since 2001, these have been led by democratically elected local councils, each headed by a Nazim (the word means ""supervisor"" in Urdu, but is sometimes translated as Mayor) .","Since 2001, local councils led by a Nazim have managed these areas; Nazim means ""supervisor"" in Urdu, like a Mayor.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
66567,Saint-Ouen-des-Besaces is a commune in the Calvados department in the Basse-Normandie region in northwestern France.,Saint-Ouen-des-Besaces is a town in the Calvados department of northwestern France.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
