source_index,Column1,simple_sent(prompt1),simple_sent(prompt2),Prompt1,Prompt2,Model
2785,"Benjamin Chase Harper dit Ben Harper (né le 28 octobre 1969 à Claremont, Californie) est un guitariste, auteur, compositeur et chanteur américain, accompagné de différents groupes (The Innocent Criminals, The Blind Boys of Alabama, Relentless Seven) avec lesquels il pratique une musique mêlant les influences folk, blues, gospel, rock, funk et reggae.","Ben Harper est un musicien américain né en 1969, connu pour mélanger plusieurs styles de musique comme le rock et le blues.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
10458,"FIFA 12 (FIFA Soccer 12 en Amérique du Nord) est un jeu vidéo de football développé par EA Canada et édité par Electronic Arts, commercialisé en 2011 sur Microsoft Windows, PlayStation 3, Xbox 360, Nintendo 3DS, PlayStation Portable, PlayStation Vita, PlayStation 2 et Wii.","FIFA 12 est un jeu vidéo de football, sorti en 2011 sur plusieurs consoles et ordinateurs.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
16456,"L’opéra de Sydney (en anglais : Sydney Opera House), à Sydney (Nouvelle-Galles du Sud, Australie), est l'un des plus célèbres bâtiments du XXe siècle et un haut-lieu de représentation des arts notamment lyriques.","L'opéra de Sydney est un célèbre bâtiment en Australie, connu pour ses spectacles d'art lyrique.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
30894,"L'énergie cinétique du courant d'eau, naturel ou généré par la différence de niveau, est transformée en énergie mécanique par une turbine hydraulique, puis en énergie électrique par une génératrice électrique synchrone.",L'énergie de l'eau en mouvement est transformée en électricité grâce à une turbine.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
314,"À Paris, il a entre autres pour élèves Paul Cézanne, Paul Gauguin, Jean Peské et Henri-Martin Lamotte.","À Paris, il a enseigné à des artistes célèbres comme Paul Cézanne et Paul Gauguin.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
14988,"John Coltrane (surnommé « Trane ») est un saxophoniste de jazz, compositeur et chef de formation musicale afro-américain, né à Hamlet en Caroline du Nord le 23 septembre 1926 et mort à Huntington, État de New York, le 17 juillet 1967.","John Coltrane était un célèbre saxophoniste de jazz américain, né en 1926 et mort en 1967.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
33198,"L'Esquilin (en latin : Esquilinus ou Exquilinus) est l'une des sept collines de Rome, située à l'est du centre historique de la ville.","L'Esquilin est l'une des sept collines de Rome, située à l'est du centre-ville.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
14026,Indiana Jones et le Royaume du crâne de cristal (Indiana Jones and the Kingdom of the Crystal Skull) est un film d'aventures américain réalisé par Steven Spielberg et sorti en 2008.,"Indiana Jones et le Royaume du crâne de cristal est un film d'aventure réalisé par Steven Spielberg, sorti en 2008.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
22635,"L'Aude (prononcé /od/) est un département français de la région Occitanie, qui se situe dans le Sud de la France.","L'Aude est un département situé dans le sud de la France, dans la région Occitanie.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
45849,"Viterbe (en italien : Viterbo ; en dialecte viterbais : Veterbe) est une ville d'environ 67 000 habitants, chef-lieu de la province de même nom dans le Latium, en Italie.","Viterbe est une ville italienne de 67 000 habitants, située dans la région du Latium.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
26893,Le Montpellier Handball est le club le plus couronné avec quatorze titres de champion de France devant le Paris Saint-Germain et ses 9 titres dont son huitième titre d'affilée en 2022.,"Le Montpellier Handball est le club le plus titré en France, avec quatorze titres de champion.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
29723,"Le terme « ping-pong » est plutôt utilisé pour désigner le jeu de loisirs, alors que « tennis de table » est utilisé pour désigner la pratique sportive.","Le terme ""ping-pong"" désigne un jeu de loisir, alors que ""tennis de table"" désigne la version sportive.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
4853,"Cette nappe, qui résulte du déversement volontaire ou accidentel d'une quantité importante de pétrole brut ou de produits pétroliers lourds à la mer, est ensuite ramenée vers la côte par l'effet des marées, des vents ou de courants.","Une nappe de pétrole se forme quand du pétrole est déversé en mer, et est poussée vers la côte par l'eau et le vent.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
7392,"Dnipro (en ukrainien : ??????) ou Dniepr (en russe : ?????) — jusqu'en 1926 Ekaterinoslav ou Iekaterinoslav, de 1926 à 2016 Dnipropetrovsk (retranscrit de l’ukrainien) ou Dniepropetrovsk (retranscrit du russe) — est une ville d'Ukraine et la capitale administrative de l'oblast de Dnipropetrovsk.","Dnipro est une ville d'Ukraine, qui a changé de nom plusieurs fois au cours de son histoire.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
2380,"Avec une altitude de 4 507 mètres, il est le plus haut sommet des montagnes des Virunga et ses pentes incluses dans le parc national des Volcans abritent quelques-unes des dernières populations sauvages de gorilles au monde.","Le sommet le plus haut des montagnes des Virunga, à 4 507 mètres, abrite des gorilles dans un parc national.",,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
,,,,,,
4171,Centrocercus urophasianus Le Tétras des armoises (Centrocercus urophasianus) est une espèce d'oiseaux de la famille des Phasianidae.,Le Tétras des armoises est un oiseau de la famille des Phasianidae.,,"Simplifiez chacune de ces 50 phrases originales, une par une. Conservez les informations les plus importantes de la phrase originale. Les phrases simplifiées se caractérisent par des structures simples et l'utilisage des mots faciles. Répondez en énumérant uniquement les phrases simplifiées, sans numérotation ni autres remarques. PHRASES ORIGINALES : ",,ChatGPT-4o
